"""Beware as a tenant you have zero rights or recourse. I rented a place but it had no warm running water for the entire 4 days of my stay. The model of airbnb is simple, they are a facilitator, they take their cut upfront and the host receives their cash on check in. If anything goes wrong the onus is entirely on you to argue with the host and hope that matters will get resolved. The official company policy of airbnb is """"no refunds"""". You can of course leave a negative review, but those get censored and deleted to make the model look good. I did try and find a hotel after several days of trying to resolve the issue, but it was high summer in Europe and at a days notice there was little that I could find apart from sharing a hostel with teenagers. The host did offer me their shower, which was several minutes walk away from the apartment I rented. Not really a solution that I was happy with. Bottom line is, there are many alternatives out there to airbnb. USE AIRBNB AT YOUR OWN RISK. """,51,Physical Environment -- Hosts,Informational Failure -- Airbnb,,,FALSE,TRUE,,
"""AirBNB is a great concept, but if you get stuck in a bad situation with a bad host, you are on your own! Not only did they not help me find another place after the host clearly misrepresented the apartment I rented, I finally had to put the charge in dispute on my credit card because AirBNB did not give me the refund I was owed due to the host violation. I called and e-mailed customer service numerous times over the course of two weeks, but they never responded. The phone reps have NO power, they just say it will be forwarded to a """"case worker"""" who will follow-up via e-mail. Well, these mysterious case workers never write back. Being alone in a foreign country for a long period of time, it was simply not worth the stress of dealing with AirBNB. Next time I will take my chances and book something privately - at least it will save the AirBNB fee, which they pocket and then leave you in the lurch!!! """,52,Functional Failure -- Airbnb,Informational Failure -- Hosts,System Failure -- Airbnb,,TRUE,FALSE,TRUE,
"My wife and I are working people who would not otherwise be able to travel to an expensive city like New York, so we were overjoyed when we came upon a service that would allow us a once in a lifetime vacation. After making a reservation (over) three months in advance, my wife and I were suddenly notified that our host was canceling us. We were not provided with a reason. It was sudden and swift. With plane tickets in hand, and now no place to stay, we were left high & dry in the middle of New York's fall tourist season. And because AirBnB calls themselves a third party provider, merely connecting hosts with travelers, they seize upon a portrait of themselves as powerless, then hide behind that designation. This limits their liability and responsibility to make right situations that even the most modest business person would do. For instance, a host might only endure a small mention that they canceled a previous reservation, but not be held accountable or be dropped from the service. Whereas, there would be no end to the satisfaction one could expect from a hotel. Despite attractive websites, glowing online testimonials, and New York Times Travel Section endorsements, this alone should put AirBnB below the stature of a fifteen dollar a night no-name desert motor lodge. My wife and I were offered a routine reimbursement or the option of picking another now more expensive apartment with a mere $50 credit. It took an hour with a second tiered supervisor (citing their policy statement) to get an additional $100 and a promise to absorb the usual cleaning fee (with a ceiling of $200). We haven't decided what we're going to do. We turned to AirBnB in the first place, because we couldn't otherwise afford a trip like this, but in the mean time I can say that it pays to be outraged, persistent, and righteous.",53,System Failure -- Airbnb,,,,TRUE,,,
"""My experience with Airbnb was in July 2013 in Boston. I made a 2 week reservation for a room in a 4 bedoroom apartment near Harvard months in advance and then the host cancelled 24 hours before I was supposed to get on a plane. Some sob story about how a roommate's boyfriend was unexpectedly staying with them and they didn't have room for me. As stupid, naive and narcisstic as that sounds, what's worse is that Airbnb tolerates that kind of behavior. The airbnb help rep told me “If a host does that enough times we take their listing down...” Enough times?!? How is once not “enough”?!! Then, on top of that, before they would let me try to book a replacement room they wanted me to post a video of myself online to prove my identity or link my social media accounts to my profile on Airbnb. Ummmmm, no. Of course, when I tried to post a review of my experience on Airbnb I could not access my “cancelled” trip on their site. An auto-review was posted on the host’s profile that simply said “This trip was cancelled 2 days before.” I’m sure sometimes things work out really swell on Airbnb. If you don’t have a rock solid backup plan and a significant chance that your trip will be ruined doesn’t sound like something you want to sign up for, stay away from Airbnb at all costs. Never again. """,54,Informational Failure -- Hosts,Interaction Failure -- Hosts,,,FALSE,FALSE,,
"""The bottom line with Airbnb is """"buyer beware."""" If you an encounter a problem, Airbnb will be of no assistance whatsoever. They take the cut, and then you are on your own. Airbnb takes no responsibility for misinformation and missing information on their website. If you end up in a dump or in an unworkable situation (as I had), you have zero recourse. Before using Airbnb, I recommend that you read the other negative reviews on this website. The completely corroborate my experience! For your own sake, please consider other viable options before taking your chances with Airbnb. """,55,Informational Failure -- Airbnb,,,,TRUE,,,
"""I started hosting my apartment and could not understand why airbnb don't pay us amount we promised. They say 3 % charge but use an in disclosed exchange rate, so after carefull calculation airbnb actually deduct 14% from host. There is no customer support or any other means to contact them. Im considering to discontinue my posting as its not worthed with 14% cut. Please think carefully before list your space. """,56,Functional Failure -- Airbnb,System Failure -- Airbnb,,,TRUE,TRUE,,
"""I thought it sounded like a great service - and we use other hotel booking websites with no issues!! Had to put in credit card details to 'request' a booking - did this twice, for 2 different cities - BOTH requests got rejected. Decided to book hotel as usual. HOWEVER, my credit card started to get declined - I couldnt understand why!! Basically AIRBNB CHARGE THE FULL AMOUNT ON YOUR CREDIT CARD - not a pre-authorisation like hotels do - so I am now UNABLE TO USE MY CREDIT CARD and I am waiting for over $1000 to be refunded - just for SENDING A REQUEST to make the reservation! It is a JOKE !! I am kicking myself for not doing internet research - I just hope I get all of my money back!!! It is a real scam!!! The airbnb website is useless to find help. I finally phoned the 'emergency' number and the lady there was useless. They blamed my bank. I phoned my bank and they said they are waiting to get the refund from airbnb - maybe airbnb are using the money for 7 days? It is bizarre? Usually my card refunds are immediate!!!???? I hope they get shut down!!! """,57,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"Like most of us, I used to like AirBnB in the beginning, a great idea, bringing individuals together & create an alternative to overpriced hotels, especially in large cities such as London, New York, Paris (to name a few). And why not let a commercial service provider such as Air BnB make a buck or two in the process, as long as the process is smooth, reasonably easy, secure & respectful of my privacy? Well not anymore. Having had an AirBnB account for over two years with about 6 - 7 successful bookings and highly positive user reviews, I can no longer use my account without providing Air BnB with A SCAN OF MY PASSPORT INCLUDING PHOTO ID as part of their offline ID validation. They are neither a border control agency, nor law enforcement. There is absolutely no reasonable argument for wanting this document in electronic format given that they CANNOT GUARANTEE 100% the safe-storing and non-violation of this document and given that beyond saying that they work with 'experienced partners' to process this information, I have no insight into what really happens behind the curtains. I am perfectly visible and verifiable online and off-line before and after I have made contact with who-ever I may want to stay with and do not need Air BnB's 'help' using these truly intrusive measures beyond the sensible checks and balances already in place. I am very distrustful of the fact that they do not leave the decision to the users but have introduced this as a blanket policy now that they have reached a market-leader position. They would not have dared to do this a few year's back, when few people had heard of them. I recommend we all vote with our feet and find alternatives, there are plenty - showing AirBnB that their business model only works with the collaboration of us - their user community.",58,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"""Airbnb is a real pain in the a**. They do so much behind the scenes that both the host or the guest don't know what they are paying for. I just went through a whole episode where I realized I had to make a """"special offer"""" just to get hotel taxes included in the rental of my house. Airbnb said they can't get involved in """"the whole tax thing"""" so they just make it a gray area. On Homeaway, you send a quote that has everything listed out. Everyone knows what they are paying for because it's all right there. It seems like a commonly accepted idea that people quote a price and show how much taxes are. """,59,Functional Failure -- Airbnb,,,,TRUE,,,
"We rent an apartment in Myconos for 10 days (1600$). When we arrived the place was horable. The photos where different and there were the half amenities available. Finally the place was not cleaned properly. We didn't checked in and we called AirBnB instantly. We also send them photos and several emails. We rent another room for 2 days waiting for some reply and we left the 3rd day. On the 4th day they replied that although they see the photos and emails they can't refund the money even if we didn't stay cause the place was different. Finally our vacations were screwed-up and AirBnB ripped us of 1600$.. Don't trust AirBnB for your holidays, especially if you are traveling abroad.",60,Informational Failure -- Hosts,Physical Environment -- Hosts,Functional Failure -- Airbnb,,FALSE,FALSE,TRUE,
They say that the don't charge your account until you check in but they don't tell you that they 'authorise' your account which means you can't access your money. The problem with this was that I booked and it was canceled by the host. Airbnb said I could get my funds after 5 days! I needed the money to book somewhere else! Absolute scam! Scam scam!,61,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"My family needed a place to stay in Portland Oregon while I was here for work (10 days). We went on Airbnb and rented a ""Charming Great Portland Bungalow"" that my family could live in while in the city. We arrived in the evening to a clean but run down house in a very questionable area of town. The front gate was difficult to open and the white wooden pickets were falling off. People yelling in the streets the houses in the neighborhood had security bars on the windows.I did not feel safe leaving my family (Wife and two small children) in the house or area alone. I contacted the manager and owner Jennifer Covert she would not work with us and suggested we contact Airbnb who did not offer any assistance.",62,Physical Environment -- Hosts,Interaction Failure -- Hosts,,,FALSE,FALSE,,
"""I was trying I find out if accommodation was available for a place in Australia, the website took my debit card details with the 'pretense' they would not book anything until the accommodation booking was finalised. The place is unavailable and yet they processed my debit card for $1627 !!! I am beyond angry & so far don't have my money back """,63,Functional Failure -- Airbnb,,,,TRUE,,,
"""This company is very fraudulent and shady in how they deal with their guest and how they word things to make sure their asses are covered! I have never used this company before nor will I ever use them again! Each time I inquired about a reservation with this company they debited my account for the money when they say all they do is place a hold on the funds, FALSE... THEY TAKE THE MONEY EACH TIME you inquire about a reservation! I have been fighting them for almost a week trying to get my money back and keep getting the run around. They keep telling me that they do not debit your account it's just a hold. If that's the case why has my account been debited 3 different time for a very large amount of money? Just curious!!! I have filed fraud/theft charges against airbnb and am in the process of compiling a lawsuit against the company to SHUT THEM DOWN!!!! They should not be in business... Yes I am very upset... """,64,Functional Failure -- Airbnb,,,,TRUE,,,
"I assumed that this was very similiar to a B N B so I book a room, only to get a text at 5 in the morning my time, to say that since I had a picture of a painting instead of a face photo on my profile that my booking was decline, and of course my money is being held, for a couple of days. This is a scam website stay away",65,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"""I had my first experience with airbnb and it was pretty much as bad as it gets. the host cancelled on my on the day of arrival - actually 1 hour before check in. this is worse than unacceptable. I found myself in NYC (I am not from NY), with two very young kids and 'homeless' but still having paid over $2200. Things can happen and companies are measured by their response. Airbnb response was terrible. I called Airbnb and asked for help in finding an alternative in very short order. I asked for a call back to help me look at options. All the customer service did was send me an email referring me to the website. I find that highly unacceptable. I think it is reasonable to expect much more help from Airbnb when this happens 1 hour before check in. """,66,Interaction Failure -- Hosts,System Failure -- Airbnb,,,FALSE,TRUE,,
"""We did list with airbnb. A very nice, modern and furnished home in Las Vegas. we did realize right away, that you have to accept a book it now request , otherwise you do not get any request after a week. Now ,we have really good furniture and miele appliances . We wondered, why we should accept someone who books our home we know nothing about but a first name , with a pic of a person or a landscape . We get no information about a prospective tenant till airbnb has charged their ccard. If that tenat wants to cancel airbnb keeps a fee , we get nothing . We also would get the money for the rental days later, after the tenant moved in . We are not renting the home to anyone with a ccard. On top of that airbnb tells people on their website, that they verify the rentals which they do not. People get also warned, that an owner, who talks directly to a prospective tenant, will charge them the whole rental amount before they move in , especially cash and that is Fraud. In fact we rented out a home in Palm Spring many times. It is much better to talk to a tenant directly, so everyone gets a feel for the place and the people involved. Furthermore no one was asked to pay ahead . Just a deposit to hold the date , usually through paypal. Not a big amount . The reminder of the sum for the entire rental was paid in cashirs check at the day of the move in , once the tenant and owner meet at the house to exchange the keys. Airbnb prohibits the owner to contact the tenant before booking , since you never get a email or tel number of each other, only chaperoned messages through their channels . So only after the full amount is paid by ccard to airbnb, the owner gets the tenants full name and tel number. In that case, if the owner does not want to go forward with the rental, at least airbnb has their fee. This sound like a rip off to us. We will not participate in that booking site ever again. The only way I can see this site make any sense is, you are looking for a roommate in your rented apartment or own condo. You might get into a problem if your landlord does not agree to that , but at least you are there with the prospective tenant and have some security . Technically one can rent a luxury home through airbnb and then rob it later. all that for a couple of daysrental fee. . Not a good deal at all for the homeowner . We are staying away from it . No security for the owner , little for a prospective tenant since the owner can pull away and the ccard is already charged. Good luck getting that back . """,67,System Failure -- Airbnb,,,,TRUE,,,
"The rental (a beach house in San Diego, when we took our pre-baby vacation) we had was moldy, the owner was uncaring and uncooperative. We had no choice but to leave the house and find a hotel to stay for the rest of our vacation. When we wrote a bad review for him, he tried to threaten us with writing us an equally bad review. When we didn’t respond, he tried to bribe us by offering a small amount of money to take down our review. We tried to get AirBnb to intervene, and all they said was that he wasn’t supposed to do that (but they still kept him). A few weeks later (when we didn’t respond to his bribes), the owner starting calling MY cell phone. I hung up on him (or not picking up the phone), but it was obviously distressing. AirBnb did not help, and kept the owner online running his rentals. After all this, Airbnb did not kick him off – so it makes me scared what other kind of crazy people are on there. When my husband called the owner back to tell him to stop bothering me, the owner called me many horrible names. This conversation was recorded and sent to Airbnb’s safety department. They said there was nothing they could do for us. The owner remained on Airbnb. So I just deleted our account from there, I’m done with them, I don’t even care if the review is gone because we deleted our profile (but that's how bad reviews, I'm sure, mysteriously disappear). I have neighbors who rent rooms off Airbnb and kudos to them, I wish them the best of luck and pray for their safety. But for us – we are through with such unprofessional care. This would have never happened at a regular hotel, so that’s just what we’ll stick with. We enjoyed the rest of our vacation despite that major inconvenience, and a month later we get harrassed? NOT cool!!!!",68,Interaction Failure -- Hosts,Physical Environment -- Hosts,Informational Failure -- Airbnb,,FALSE,FALSE,TRUE,
"""Cute site, especially after the redesign. I used to spend time browsing different apartments in other cities. Seemed like a worthwhile service and all. But now that I actually want to book an apartment, I've encountered this frustrating problem. I've just spent the last 4 hours trying to verify my identity, and the system tells me that I've been successful every single time, yet on my profile page there's a message that I haven't completed the verification procedure and thus my booking will be cancelled within the next 8 hours unless I'll provide full ID information. I've signed in though Facebook and I've provided a phone number, but apparently the document scan procedure is where something goes wrong. I've uploaded it like 7 times, and got a 'Thank you blah-blah' message each time, yet the system still doesn't recognize me as a verified user. Customer support is non-existent. They charged a dollar from my card, apparently to verify that it's valid; pretty sure I'm not getting it back. But considering the other reviews on this site I guess it could be worse. Shame. """,69,System Failure -- Airbnb,,,,TRUE,,,
"""Like most I was impressed by what looked like a professional accommodation booking website based around social media and feedback, instead I am appalled and would never recommend using them again. As well as being a victim of fraud on 2 occasions in the space of weeks after using AIRBNB. Firstly, I booked numerous apartments for a European trip. After making an enquiry I was contacted by AIRBNB advising that the HOST was genuine and that he had been vetted. I then received additional correspondence from AIRBNB verifying various information about my stay and answering concerns I had regarding the method of booking. All of these emails were identical templates to what AIRBNB use. 5 days prior to departing I was contacting the various hosts to confirm arrivals, only to find my Paris accommodation had been a SCAM. Upon contacting AIRBNB they were most unhelpful and basically said that it was not done through their website so bad luck! The fact that all correspondence appeared to have come from them was not even a concern for them. Also the fact that they do not vet hosts to the same standard as Guests is a MAJOR WARNING SIGN. I lost a significant amount of money as well as having to find emergency accommodation that was triple what I had booked and paid for. I reported the incident to the Police and also the various SCAM websites. AIRBNB offered a voucher that was valued at less than a third of what was fraudulently taken and a window of use that was completely ridiculous, especially after having booked and paid for all of our European accommodation already. Furthermore just before departing for my trip the credit card I had used to book my accommodation through AIRBNB had been fraudulently used. My identity had been stolen and given that all of these details are held on AIRBNB one can only deduce. This has also now been reported to Police and they are investigating. If you have also been the victim of a scam or fraud through AIRBNB please contact me as I am now seeking legal advice on how to pursue AIRBNB. They should not be allowed to make such huge amounts of money when they are leaving behind victims! """,70,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"""I recently rented a place through airbnb.com. The experience was aweful. The place I rented was totally misrepresented by host. To say it was a dump is an understatement. That isn't the worst part though. It's the way airbnb treated the situation was. We had to fight for a refund. We spent hours of accumulated phone calls explaining that the place we rented was not livable. The reps told us that because we didn't give the appropriate cancellation notice we were not entitled to a refund. We fought it of course! HOW ARE YOU SUPPOSED TO KNOW IF THE PLACE IS A DUMP IF THE HOST IS A LIAR AND YOU DON'T KNOW TILL YOU GET THERE? This of course doesn't include the last minute rush to find alternate accommodations. We finally, after more than 10 calls and hours of time, we were able to fight are way into a total refund. Then I attempted to leave feedback for the place so other mislead potential renters don't get caught in the same situation. Airbnb deleted it explaining that although my feedback was honest they felt it was too negative. That is exactly what they wrote in the email they sent me when they deleted the review. It contained no profanity. None! Just the facts. Apparently they are not interested in the guests honest opinions and it is VERY clear they consider the hosts their most important part of their business. I will never use them again and in addition I plan on spreading the word about this companies policies. Do yourself a favor. Use VRBO. I've never had a problem with them. """,71,Informational Failure -- Airbnb,Informational Failure -- Hosts,,,TRUE,FALSE,,
"""As a host I have recently joined airbnb and I have already taken a booking for next summer and to my shock and horror, won't get ANY of my money until apparently 24 hours AFTER the arrival of the guests ie in 10 months time. The guests can cancel up until the last minute and I won't get compensation but will still have to pay the aribnb service fee whatever... OMG... Also where is the protection of the host, I am not allowed to provide my guests with a rental contract, nor anything... even the guarantee check is not given to me... so I don't get any assurance of anything at any time... and yet I have to let people into my house with nothing signed from anyone, not even airbnb... I am sure if anything was to go horribily wrong they won't be there for me... I am going to cancel my adverts.""",72,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"""I paid in advance plus fees only to have the host (who can barely write in English) cancel all reservations due to an """"emergency"""" at the last moment. I was left in a lurch without a place to stay and now have to wait for a refund credit. It is not possible to find anything suitable at a reasonable price at the last minute in a popular city. And I'm not picky. Please know that the hosts may not be really legit businesses but private people who might be illegally renting rooms. And may not give a damn about you if they decide to go out of town themselves. I will never again bother with Airbnb. Sometimes a """"bargain"""" isn't a bargain after all and with this site you may have to prepay cleaning fees and security deposits too. Do not use Airbnb. Once you have paid and arrive at a place that doesn't exist, they will tell you to look on the website and try to book another! I have to wonder if the hosts themselves or friends don't write the gushing reviews about the places. I'm generally not an advocate of government intervention in business, but if they closed down the illegal and uninspected boarding house industry, I would shed no tears. To me Airbnb is just a scam and I agree with the many negative reviews on this site. I wasted my time, paid and got nothing. And, now stuck paying thru the nose for a last minute hotel when I could have found a deal beforehand if I didn't use Airbnb . I wish I never heard of them. PS- update- Thanks to my bank and my phone calls, I have gotten a full refund of the amount I paid Airbnb, but, of course, I am out quite a bit getting whatever hotel I could find on the spur of the moment in an expensive city. The host's listings have been removed from Airbnb. (Don't know if they did that or the host decided to). Airbnb offered me a complimentary """"next time"""". I declined. They do not check out hosts or guests and I see now the whole set up can be dangerous. (So my email address verifies, that doesn't mean I'm not Charles Manson in a private home or the host is, sleeping near me). Once bitten, twice would be foolish. AND I'm not interested in comments from anyone whom this didn't happen to or hucksters who profit from this business. Thanks. """,73,System Failure -- Airbnb,Functional Failure -- Airbnb,Interaction Failure -- Hosts,,TRUE,TRUE,FALSE,
"""Rented an apartment in NYC: arrived to filthy bed, kitchen , bath and ashtrays. Yes ashtrays. When I posted my review stating only facts I received a retaliatory review based on lies. When I contacted AIRbNb, they seemed concerned , reviewed the content and removed about 50% of the lies. I expressed I wanted any false statements removed based on e mailed verification between the host and guest. After the second review , they removed another sentence, but said they would not alter any additional information with a court order WTF. YOU WANT A COURT ORDER! You see the lies are easily verifiable through e mails but air bnb does not want host to have negative reviews because that's their income. It's a shame they are so short sited. A bnb condescending if I might add . The e mails received form their customer service trip experience representatives were ridiculous. All of my concerns were clearly and easily mitigated through e mails between the host and I. But air bnb picked what they wanted to delete and said any further deletions would require a court order. If it smells like a fish, it's a fish ! Airbnb Customer Service, Oct 07 10:41 (PDT): Hello Joe, Thanks for sending that our way. It's now been posted, however we did omit the final sentence, as our content guidelines specify that we prohibit """"Content that refers to an Airbnb investigation."""" """,74,Physical Environment -- Hosts,System Failure -- Airbnb,Informational Failure -- Hosts,Informational Failure -- Airbnb,FALSE,TRUE,FALSE,TRUE
"I originally signed up for a long-term rental at 999 Euro per month. During this period I am wanting to change the checkout date to leave a month earlier. When attempting to make the amendment either myself or by the host, the monthly cost has escalated massively. When the host put in the amendment the monthly cost has increased to 1467 Euros from the original 999 Euro charge. If I change the date myself to just over a month in advance (giving ample 'long-term' notification) I'm quoted 2671 Euros! Whether this includes the 999 Euros for the first month which I've already paid is completely unclear to me. But even if it did, that would entail a monthly rate not dissimilar to that quoted to me when the host made the amendment herself. I have been touch with Airbnb and asked them if there is a penalty charge involved. I'm told no. Each time I'm asked to get in touch with the host directly and sort it out. She's a wonderful lady and agrees entirely that the 999 Euros should apply and is both shocked and annoyed with the inflated cost by airbnb.com. If I was wanting to checkout in under a month then it would be unstandable that the daily rate would increase due to what is then considered a short-term booking, however this is not the case as my checkout date is almost 5 week's away. Frankly at this stage I'd like to settle directly with her in cash but am afraid airbnb.com will make further deductions without my consent as they have my credit card details. At this point I've encountered many days of stress over this matter, it's been a nightmare. If only the calculated costs were the same (or close to) that originally quoted then I'd be a most happy customer, willingly paying the remainder at the agreed rate. I can't see this increase as anything other than either a system error on their side (to which they're not taking responsibility for) or simply opportunistic. I do hope others reading this are aware that if you change your date, you might end up in this same situation.",75,Informational Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"""I had booked a place in Venice Beach through Airbnb for 2 weeks, on our first night we had several large water bugs crawling through the property. Due to those unacceptable unsanitary conditions, we moved out the next day. The property cost almost $200 USD / night. The host had marked his cancellation policy is strict, which it turns out in a situation like this means you have lost all your money for the entire booking. We got no refund because we alerted Airbnb only 27h after the booking had commenced (we arrived late in the night not at noon from which they time it), and although we spoke and complained to the host on email and in person apparently did not give him the chance to rectify the situation. We did send Airbnb pictures of the bugs, which they acknowledged but we thus only met 1 of their 3 conditions to issue a refund for the rest of the stay. Absolutely unacceptable, especially considering the price of the property! Further, they give you crazy time limits to get back to them otherwise their service team does not consider your arguments, as if they are god or sth. I may also add, that I cannot even leave a negative review about my stay on their site! After complaining about all of this, I only received pre-formatted emails back not even a real reply taking into account my reasoning. I only wish this company bankruptcy and to lose that NYC lawsuit they are facing. As a guest, DO NOT use this website but an alternative service instead, there are plenty. """,76,Informational Failure -- Airbnb,Physical Environment -- Hosts,System Failure -- Airbnb,,TRUE,FALSE,TRUE,
"""My friend and I were celebrating our birthdays together for a few days with airbnb - who my friend will be attempting to complain to. We are not confident that she will get a satisfactory outcome due to the poor reviews we have been reading. We booked what we were led to believe was a whole apartment. There was nothing on the description that indicated anything otherwise. On arrival at the apartment we found that we were sharing with the host and 3 others tourists. Suffice to say we were not happy. On inspection of the 'room' which was highly priced to say the least, we found we were to sleep together on a futon. The bedding was grubby looking and the pillows were stained yellow. The bathroom and kitchen were in a similar state so we decided that we would not stay. To cut a long story short, the host (although by now very hostile towards us) let us use her phone to complain to the local airbnb - he refused to find us alternative accommodation and put the phone down on me. We EVENTUALLY found a great aprtment through ShortStay, were were very helpful and the price was only a little more than this grubby 'room'. So we ended up paying for 2 holidays and feel very disappointed with airbnb service. """,77,System Failure -- Airbnb,Interaction Failure -- Hosts,Informational Failure -- Hosts,Physical Environment -- Hosts,TRUE,FALSE,FALSE,FALSE
"Not only was the property I rented SUB PAR - a dump, I had issues with the scam artist host filing a claim on my security deposit. Air BnB customer service is the WORST - there is a reason why finding a phone number on their website is like finding a needle in a haystack, because they don't want to deal with complaints. This company will soon go under, I assure you. I will GLADLY pay a premium for hotels on all my trips going forward. NEVER AGAIN, AIr BnB.",78,Informational Failure -- Hosts,System Failure -- Airbnb,,,FALSE,TRUE,,
I found out about this site through Tommy Sotomayor a youtube personality. He was complaining about a racist issue that was occurring where theyvwould not rent to black people or people of color. I have my own company where travel is highly required as well as having flyins weekly. I tested the company by have a friend try to get a room using a jewish last name Epstein..room is available. ..called back gave a name Devon Hawkins was told no rooms available. I think its safe to say there definitely is a racial suit going on. I checked on the rest of the reviews I can see why people dislike this company so much I will just say this stay away from this company and anyone who does business with them and for the record I am not black at all..just some one who believes racial bigotry has no place.,79,Interaction Failure -- Hosts,,,,FALSE,,,
"The place I booked had a big bedbug infestation. I made the cancelation and I didn't qualify for a full refund. I was out of pocket $1,000 and stranded for 10-days. Thanks a lot guys, that was tons of fun :) Everyone loves cuddling with long-legged friends.",80,Physical Environment -- Hosts,Functional Failure -- Airbnb,,,FALSE,TRUE,,
"""horrible horrible horrible!! The host didnt even show up to the key handover, but send his mum who was 30mins late, leaving us standing in the rain. I guess the hosts knows why, clients are probably less likely to get angry at his mum then if he turned up himself. The next surprise was that we werent able to access the booked room, but were told we have to move into another one. After 3 of 6 nights we were contacted again and told we have to move to another place, at that point we simply booked a hotel! SUPER BAD HOST!!! Name is : Jason, in Hong Kong, Email: jckam8888@yahoo.com // +852 91818833 """,81,Physical Environment -- Hosts,Interaction Failure -- Hosts,,,FALSE,FALSE,,
Beware of airbnb's cancellation policy it is completely misleading. It will give you the impression that you can cancel your reservation and receive a refund for the whole amount but they don't explicitly tell you that they are keeping the $4 service fees. And what is the service fees but a computer program that runs and costs them nothing. I booked a room in Italy weeks before my trip and canceled it the next day. No where on the site did I see that they were keeping the $4 fee if I canceled. When I talked to customer service about it they did nothing to rectify the situation and keep a happy customer. I was very disappointed in airbnb for these shady practices and expected a lot more from this company.,82,Informational Failure -- Airbnb,System Failure -- Airbnb,Functional Failure -- Airbnb,,TRUE,TRUE,TRUE,
"There are a lot of fake ""hosts"" on Airbnb, so be very carful when you book and I mean very carefully. Airbnb really only cares about a transaction and has no safe guards in place for consumer frauds...",83,System Failure -- Airbnb,Informational Failure -- Airbnb,,,TRUE,TRUE,,
"""I am a host and I have been using airbnb, along with HomeAway and FlipKey for over a year now and airbnb is really the worst of the 3. First, they don't allow us to talk directly to our guests before the rental, which means that we have to rely entirely on airbnb to judge if we really want these people in our homes and all communications are censored in case we decide to skip airbnb together; second we have to wait until the guest has left to be paid; my last airbnb guest has left 2 weeks ago and I received nothing yet. I just hope that their legal problems in New York doesn't use up all their cash! Their phone numbers are hidden, they don't answer to emails... I am going to file a complaint with the Better Business Bureau and see what happened. """,84,System Failure -- Airbnb,Functional Failure -- Airbnb,,,TRUE,TRUE,,
"I've worked at a motel and I can say that our guests received 10- times better service than airbnb and its hosts will ever provide to customers! Booked a mini-studio that a host named Alex was renting out in Miami. I was in contact with him for about 30 days in advance to get a feel of everything and even asked if I could see it ahead of time and he gave me so many excuses so I was never able to see it. When I arrived, his mother came out with an aggressive dog that almost bit me and the best part was when I went inside and smelled the studio: a mixture of mildew, rust, and something rotten. Then, after leaving the place to get some fresh air I come back and there's a dead roach on the floor. No idea how it got there but I soon realized there was mold in the bathroom and ants and roaches seemed to have taken a nest in this sickening place. I finally called the host and he came out and practically yelled at me and told me that this was South Florida and bugs exist in all homes. His mother then said that in some cultures, especially in cultures that I came from (judging me without knowing a single thing about where I'm from), bugs represent good luck and that we shouldn't dislike them. I told her I'm American and she told me ""oh honey, you're not from here. I can tell by looking at you."" Meanwhile, her huge dog was barking aggressively at me and again almost bit me until I told her I'll call the cops if she doesn't get it away from me. I left because I was afraid of what might happen if I stayed another minute. So I took all this to airbnb's customer service and they told me they were sorry but couldn't do anything about it and that I can leave a review. Oh wait! When I finally tried to leave a review it wouldn't let me! Gee I wonder if that might have anything to do with airbnb's reputation. I later realized that this host had 4.5 out of 5 stars. HA! Now take a look at expedia, tripadvisor, booking.com, etc. and you'll see the difference between them. Not even a reputable 5-star hotel has literally all 5 star reviews. Now that's honesty. Let's see if airbnb can learn that before that useless site gets shut down. I'm hoping for the sake of safety that it does. I wouldn't be surprised if there were some lawsuits going on about rape, violence, aggression, drugs, etc.",85,Physical Environment -- Hosts,Interaction Failure -- Hosts,System Failure -- Airbnb,Informational Failure -- Airbnb,FALSE,FALSE,TRUE,TRUE
"""So like many others I requested a booking which was declined due to the host responding slow. This resulted in an authorization on my card so the money is reserved and no longer at my disposal. When successfully booked the charged my card in full immediately. I have contacted customer support; they told me to contact my bank since AirBNB had released the authorization (they said). When I talked to the bank they said they process cancellations every hour around the clock, so no, AirBNB had not sent them anything. The processing code they send you is useless. When confronted, AirBNB would fax a cancellation to my bank. I have yet to have the authorization released even though it's been more than a week. Both putting an authorization on a non-conducted sale (be it goods or services) and charging the full booking fee well prior to the actual stay are illegal and I will move forward with filing a complaint with their credit card processor. As for the stay.. It's in the future; according to the reviews I see my host should be a good one and without problems. But if it all goes south I will ensure to have a backup plan - one that will most certainly NOT involve AirBNB! """,86,Functional Failure -- Airbnb,,,,TRUE,,,
